customer_id,gender,age_group,income_group,education_level,marital_status,state,customer_job,total_income,cust_satisfaction_score
C001421,F,40-50,Med,Graduate,Single,NC,Blue-collar,134109.74,3.56
C001422,M,40-50,High,Graduate,Single,NY,Govt,17821.66,4.54
C001423,F,60+,Med,Post-Graduate,Single,FL,Retirees,41284.19,2.09
C001424,F,40-50,Med,Graduate,Unknown,TX,Govt,153603.83,4.02
C001425,M,40-50,High,High School,Married,GA,Businessman,157337.39,4.8
C001426,F,20-30,High,Uneducated,Unknown,NJ,Govt,234563.08,2.93
C001427,F,60+,High,Post-Graduate,Single,NJ,Businessman,101264.98,3.56
C001428,M,40-50,Low,Post-Graduate,Unknown,PA,Govt,113866.09,4.64
C001429,F,40-50,Low,Unknown,Married,TX,Blue-collar,135250.63,3.44
C001430,F,40-50,High,High School,Married,NJ,Retirees,228301.53,4.89
C001431,F,40-50,Med,Post-Graduate,Unknown,PA,Blue-collar,240536.0,3.66
C001432,F,30-40,Low,Graduate,Married,NY,Businessman,74215.34,1.29
C001433,M,30-40,High,Graduate,Married,IL,Retirees,128738.56,1.07
C001434,M,40-50,Low,Graduate,Unknown,IL,White-collar,117135.68,4.83
C001435,M,50-60,High,Graduate,Married,NJ,Blue-collar,34601.52,2.71
C001436,F,50-60,High,Doctorate,Married,FL,White-collar,134658.47,2.38
C001437,M,50-60,Med,High School,Married,MI,White-collar,201826.09,3.43
C001438,M,50-60,High,Post-Graduate,Single,FL,Selfemployed,215563.96,3.96
C001439,F,20-30,Med,Uneducated,Unknown,GA,Selfemployed,168429.35,4.72
C001440,M,20-30,High,Doctorate,Single,NJ,Selfemployed,19596.33,2.98
C001441,M,50-60,High,Unknown,Unknown,NY,Govt,223264.45,2.36
C001442,F,50-60,High,Uneducated,Married,NJ,Selfemployed,56009.47,2.07
C001443,F,40-50,High,Doctorate,Unknown,NJ,Businessman,230002.62,3.41
C001444,F,40-50,Low,Uneducated,Unknown,NC,White-collar,234741.74,4.01
C001445,M,30-40,Med,Post-Graduate,Married,TX,Selfemployed,42611.61,2.58
C001446,F,30-40,High,High School,Unknown,IL,Businessman,145989.63,3.73
C001447,F,40-50,Low,Uneducated,Unknown,IL,Retirees,132540.19,1.37
C001448,F,40-50,High,Post-Graduate,Single,MI,Govt,159527.32,3.24
C001449,F,30-40,Med,Post-Graduate,Unknown,NC,Govt,121253.35,1.13
C001450,M,50-60,High,High School,Married,MI,Businessman,101764.84,1.69
C001451,F,40-50,Med,Graduate,Married,GA,Retirees,114630.27,4.24
C001452,M,50-60,Med,Doctorate,Single,MI,Govt,46554.54,1.84
C001453,M,40-50,High,High School,Married,GA,Blue-collar,162277.5,1.32
C001454,F,20-30,Low,Post-Graduate,Single,TX,Govt,50310.81,4.3
C001455,F,40-50,Low,Graduate,Unknown,NY,Retirees,218880.09,1.56
C001456,M,50-60,Low,Unknown,Married,NY,Selfemployed,227688.45,4.71
C001457,M,60+,Med,Graduate,Unknown,NJ,Businessman,61260.81,4.37
C001458,F,30-40,Med,Unknown,Married,PA,White-collar,235404.95,4.37
C001459,M,50-60,High,Unknown,Married,CA,Businessman,117856.32,1.86
C001460,F,60+,High,Doctorate,Single,GA,Businessman,48068.2,4.91
C001461,F,40-50,Med,Uneducated,Unknown,MI,White-collar,31963.83,3.88
C001462,M,40-50,High,Graduate,Single,GA,Retirees,159286.58,3.63
C001463,M,40-50,Med,Doctorate,Married,MI,Retirees,209917.6,2.72
C001464,F,30-40,Med,Doctorate,Single,NY,Businessman,112367.75,1.68
C001465,M,50-60,High,Doctorate,Married,NY,Retirees,30045.59,1.92
C001466,M,30-40,Med,Graduate,Unknown,TX,Retirees,237763.16,4.87
C001467,F,60+,Low,Doctorate,Married,CA,Retirees,196191.9,4.28
C001468,M,50-60,Med,High School,Married,CA,Selfemployed,163758.61,4.27
C001469,F,40-50,Low,Unknown,Unknown,NJ,White-collar,129845.05,1.97
C001470,F,40-50,Med,Uneducated,Unknown,TX,Selfemployed,131214.88,1.92
C001471,M,40-50,Med,Unknown,Married,NJ,Blue-collar,74605.26,1.1
C001472,F,50-60,Med,Doctorate,Single,GA,Selfemployed,236925.13,2.18
C001473,F,40-50,Med,Graduate,Single,GA,Govt,17110.74,1.62
C001474,F,50-60,High,Uneducated,Unknown,IL,Govt,236612.61,1.3
C001475,M,50-60,Low,Uneducated,Single,NY,Blue-collar,37018.58,2.4
C001476,F,50-60,Med,Graduate,Single,PA,White-collar,122735.81,3.63
C001477,M,30-40,Low,Doctorate,Unknown,PA,Businessman,231964.09,4.81
C001478,F,60+,Low,Graduate,Married,TX,Blue-collar,187934.36,4.12
C001479,M,30-40,High,Post-Graduate,Single,IL,Retirees,95356.7,4.82
C001480,M,40-50,High,High School,Single,FL,Blue-collar,146970.26,3.6
C001481,M,40-50,Low,High School,Married,NY,Selfemployed,225681.64,1.09
C001482,M,40-50,Low,Unknown,Single,TX,Govt,69974.96,2.37
C001483,M,40-50,Low,Graduate,Single,IL,White-collar,116108.07,4.12
C001484,F,40-50,Low,Doctorate,Single,NY,Selfemployed,48445.31,4.46
C001485,F,50-60,High,Post-Graduate,Unknown,MI,White-collar,214156.54,2.05
C001486,M,30-40,Low,Unknown,Single,TX,Retirees,180179.34,3.91
C001487,F,40-50,Low,Post-Graduate,Unknown,NJ,Blue-collar,34261.58,4.68
C001488,M,40-50,Med,Doctorate,Unknown,GA,Blue-collar,71915.73,1.57
C001489,M,60+,Low,High School,Unknown,MI,Retirees,194497.16,2.58
C001490,M,20-30,Med,High School,Single,MI,Govt,103589.97,1.19
C001491,M,40-50,Med,Unknown,Married,CA,Selfemployed,18487.9,2.53
C001492,M,30-40,Med,Unknown,Unknown,TX,White-collar,116475.25,2.61
C001493,F,30-40,Med,Post-Graduate,Single,NJ,Govt,208035.77,3.1
C001494,F,30-40,High,Uneducated,Single,GA,Retirees,149913.55,2.31
C001495,M,40-50,Med,Uneducated,Single,IL,Retirees,185267.81,4.68
C001496,M,20-30,Med,Uneducated,Single,NJ,Govt,245372.01,3.01
C001497,F,20-30,High,Graduate,Single,IL,Businessman,92685.89,4.59
C001498,F,50-60,Low,Uneducated,Married,NY,White-collar,173214.67,3.04
C001499,F,30-40,Med,Doctorate,Unknown,MI,Retirees,29672.54,2.08
C001500,M,40-50,High,Unknown,Unknown,NC,Blue-collar,150198.77,4.96
C001501,F,50-60,Med,Uneducated,Married,GA,White-collar,144044.66,3.1
C001502,M,40-50,Low,Unknown,Single,GA,Blue-collar,222632.42,3.06
C001503,F,40-50,High,Post-Graduate,Unknown,PA,Retirees,126795.78,3.99
C001504,F,40-50,Low,High School,Married,NC,Blue-collar,42948.17,1.58
C001505,F,30-40,High,Doctorate,Unknown,GA,Govt,116004.06,1.38
C001506,F,40-50,Med,Post-Graduate,Single,CA,Businessman,210976.18,2.18
C001507,M,40-50,Low,Unknown,Single,NY,Retirees,143776.64,3.82
C001508,M,50-60,Low,High School,Single,NY,Businessman,77453.08,2.97
C001509,M,40-50,High,Uneducated,Unknown,NC,Businessman,25521.34,2.5
C001510,F,30-40,Med,Uneducated,Single,FL,White-collar,17959.09,3.83
C001511,M,30-40,Med,Post-Graduate,Married,NY,Blue-collar,239734.2,2.19
C001512,M,50-60,High,Unknown,Married,TX,Blue-collar,244820.04,1.79
C001513,M,40-50,High,Post-Graduate,Unknown,NJ,Govt,201430.44,4.12
C001514,M,60+,Med,High School,Married,PA,White-collar,157434.37,3.44
C001515,M,20-30,Low,Uneducated,Unknown,PA,White-collar,160193.07,2.24
C001516,F,50-60,High,Graduate,Married,NY,Blue-collar,94469.36,4.81
C001517,M,60+,Med,Post-Graduate,Married,NY,Selfemployed,91812.95,3.95
C001518,F,40-50,High,Doctorate,Single,TX,White-collar,144731.24,1.19
C001519,M,60+,Low,Graduate,Unknown,GA,Retirees,247647.59,1.77
C001520,F,50-60,Med,Unknown,Married,NJ,White-collar,113963.4,2.28
C001521,M,30-40,High,High School,Single,NY,Govt,177929.8,2.88
C001522,F,60+,High,Uneducated,Married,TX,White-collar,62090.2,3.52
C001523,M,20-30,Low,High School,Married,PA,Selfemployed,239097.51,4.88
C001524,F,40-50,Low,Graduate,Married,FL,White-collar,169870.45,3.57
C001525,M,50-60,High,Post-Graduate,Married,PA,Retirees,117540.14,3.55
C001526,M,20-30,High,Uneducated,Single,CA,Retirees,99095.56,4.8
C001527,F,50-60,High,Doctorate,Married,NJ,Businessman,155740.85,2.0
C001528,F,50-60,High,High School,Single,NY,Retirees,130527.57,3.06
C001529,M,50-60,Low,Uneducated,Unknown,TX,Retirees,113153.74,2.31
C001530,M,40-50,Med,Post-Graduate,Married,FL,Blue-collar,34261.79,3.76
C001531,F,40-50,Med,High School,Single,NJ,Businessman,75802.17,4.25
C001532,M,50-60,Med,Post-Graduate,Single,TX,White-collar,52616.69,4.71
C001533,F,50-60,High,Uneducated,Single,IL,Businessman,163330.8,2.78
C001534,F,50-60,Low,Doctorate,Unknown,GA,White-collar,98788.51,3.73
C001535,M,50-60,Low,Doctorate,Single,NC,Retirees,149561.0,4.84
C001536,M,40-50,High,Graduate,Single,FL,Govt,87106.3,3.48
C001537,M,60+,Low,Unknown,Married,FL,Selfemployed,95551.49,1.04
C001538,F,50-60,Med,Doctorate,Married,NC,Blue-collar,117951.48,2.31
C001539,F,30-40,Med,Unknown,Unknown,IL,Govt,102978.7,3.77
C001540,F,50-60,Low,High School,Single,NY,Govt,158708.94,1.07
C001541,M,40-50,Low,Unknown,Unknown,IL,Selfemployed,21305.28,1.95
C001542,F,50-60,Low,Unknown,Single,PA,Govt,37932.57,1.13
C001543,M,30-40,High,Doctorate,Married,TX,Govt,33076.0,1.42
C001544,F,20-30,Low,Post-Graduate,Single,MI,White-collar,60846.29,1.53
C001545,M,40-50,Low,Doctorate,Married,GA,Blue-collar,207216.14,1.14
C001546,F,50-60,Med,Post-Graduate,Unknown,TX,Govt,42267.71,2.64
C001547,M,40-50,Low,Post-Graduate,Single,NY,Businessman,52346.94,3.4
C001548,M,60+,High,Doctorate,Married,FL,Selfemployed,51903.41,3.13
C001549,M,50-60,Med,Graduate,Married,GA,Blue-collar,177823.93,1.81
C001550,F,30-40,Med,Unknown,Unknown,FL,Retirees,220076.1,3.25
C001551,M,50-60,High,Graduate,Married,NC,Businessman,213650.44,4.6
C001552,F,50-60,Med,Post-Graduate,Unknown,NY,White-collar,247737.09,1.98
C001553,F,50-60,Med,Doctorate,Unknown,CA,Govt,231165.27,3.09
C001554,F,40-50,Med,Doctorate,Single,NC,Selfemployed,181300.45,4.55
C001555,M,60+,Med,High School,Single,NC,Retirees,121699.38,2.83
C001556,M,40-50,Med,Unknown,Single,FL,Selfemployed,241199.04,3.21
C001557,M,40-50,High,High School,Unknown,MI,Selfemployed,54390.61,4.07
C001558,F,50-60,Low,Uneducated,Married,MI,Govt,198043.11,1.28
C001559,M,50-60,High,Graduate,Unknown,FL,Retirees,201630.11,3.02
C001560,F,40-50,Low,Uneducated,Married,IL,Govt,248970.11,2.75
C001561,F,40-50,High,Unknown,Single,GA,White-collar,206786.25,4.73
C001562,M,20-30,Med,Graduate,Married,FL,Businessman,20378.66,3.39
C001563,F,40-50,Low,Uneducated,Unknown,NY,Retirees,19498.37,1.56
C001564,F,30-40,Low,Doctorate,Married,NC,Selfemployed,58874.64,4.96
C001565,M,30-40,High,Unknown,Unknown,TX,Blue-collar,82826.24,3.14
C001566,M,40-50,Med,Uneducated,Single,NY,Blue-collar,97278.21,4.3
C001567,F,30-40,Med,Uneducated,Single,FL,Selfemployed,187263.81,2.64
C001568,M,40-50,Med,Doctorate,Unknown,PA,Selfemployed,79397.27,3.22
C001569,M,60+,High,Doctorate,Married,PA,White-collar,160941.87,2.54
C001570,F,40-50,High,Graduate,Unknown,PA,Selfemployed,165486.85,1.48
C001571,F,20-30,High,Doctorate,Single,GA,Retirees,67954.41,3.47
C001572,F,40-50,Med,Doctorate,Married,MI,Selfemployed,71471.54,3.19
C001573,F,60+,Low,Unknown,Married,IL,Retirees,228634.46,2.45
C001574,F,50-60,High,Post-Graduate,Single,NJ,Selfemployed,240589.12,3.13
C001575,F,30-40,Low,Post-Graduate,Unknown,PA,Blue-collar,22454.28,2.11
C001576,F,50-60,Low,Doctorate,Single,NC,White-collar,83522.48,1.64
C001577,F,40-50,High,Graduate,Single,NY,Govt,77015.69,1.74
C001578,F,40-50,High,Unknown,Single,FL,White-collar,180195.04,3.01
C001579,M,60+,Med,High School,Married,NC,Retirees,94485.1,4.71
C001580,M,50-60,High,Graduate,Single,CA,Businessman,238514.98,3.12
C001581,M,20-30,Low,Unknown,Unknown,TX,White-collar,230665.11,4.33
C001582,M,40-50,Low,Uneducated,Unknown,PA,White-collar,76691.7,4.97
C001583,F,20-30,Med,High School,Unknown,PA,Selfemployed,85305.05,2.4
C001584,M,20-30,Low,Graduate,Married,NJ,Govt,45674.07,3.09
C001585,M,40-50,High,Unknown,Unknown,NC,Govt,234513.8,4.04
C001586,M,30-40,Med,Post-Graduate,Unknown,GA,Retirees,202736.74,1.94
C001587,F,30-40,Med,Graduate,Married,NY,Blue-collar,236909.04,4.28
C001588,M,50-60,High,High School,Married,NC,White-collar,165740.6,2.63
C001589,M,40-50,High,Graduate,Single,FL,Businessman,51997.29,2.6
C001590,F,40-50,Low,Graduate,Married,MI,Govt,207286.27,3.66
C001591,F,40-50,Med,Doctorate,Single,CA,White-collar,46587.71,1.27
C001592,M,50-60,Med,Graduate,Married,MI,Businessman,34417.51,2.14
C001593,M,40-50,High,Doctorate,Single,CA,White-collar,144733.03,4.78
C001594,M,40-50,Low,Unknown,Single,CA,White-collar,74890.99,4.31
C001595,M,50-60,Med,Unknown,Married,MI,Businessman,116505.3,4.48
C001596,F,50-60,Med,Doctorate,Single,IL,White-collar,243275.01,1.82
C001597,F,20-30,High,High School,Single,MI,Govt,227931.16,3.91
C001598,F,30-40,High,Graduate,Married,CA,Blue-collar,38261.49,1.96
C001599,F,50-60,High,Graduate,Unknown,GA,Retirees,165735.97,2.74
C001600,F,60+,High,Graduate,Unknown,TX,Blue-collar,98591.88,2.35
C001601,F,40-50,Med,Post-Graduate,Married,FL,Blue-collar,193108.1,2.87
C001602,F,50-60,Med,Uneducated,Unknown,TX,Businessman,199982.33,2.69
C001603,F,20-30,Low,High School,Single,FL,Retirees,163251.43,4.06
C001604,F,60+,Med,High School,Single,TX,Businessman,171563.42,3.54
C001605,M,30-40,Med,Graduate,Married,FL,Businessman,160216.99,4.28
C001606,M,40-50,High,Doctorate,Single,IL,Retirees,73445.37,3.48
C001607,F,20-30,High,High School,Unknown,NC,Retirees,205689.81,2.47
C001608,M,40-50,Low,High School,Married,NC,White-collar,106468.44,1.84
C001609,M,30-40,Low,Post-Graduate,Married,IL,Retirees,53533.71,1.02
C001610,F,50-60,Med,Unknown,Married,TX,Blue-collar,87362.41,2.45
C001611,M,40-50,High,Doctorate,Single,FL,White-collar,198842.58,4.46
C001612,M,60+,High,Doctorate,Unknown,TX,Businessman,227914.1,1.65
C001613,M,20-30,High,Unknown,Unknown,FL,White-collar,146651.62,1.68
C001614,F,40-50,Med,Unknown,Single,NC,Blue-collar,192405.97,3.14
C001615,M,50-60,Med,Graduate,Single,GA,White-collar,118592.6,1.52
C001616,M,20-30,High,Uneducated,Single,IL,Retirees,113061.67,2.38
C001617,M,60+,Med,Post-Graduate,Single,TX,Govt,233474.51,3.61
C001618,M,40-50,Low,High School,Unknown,CA,Selfemployed,120883.56,1.37
C001619,M,20-30,Med,Doctorate,Single,IL,Retirees,81198.41,3.86
C001620,M,50-60,Low,High School,Unknown,MI,Retirees,226588.69,3.7
C001621,M,60+,Med,Doctorate,Married,NY,Selfemployed,51906.85,4.12
C001622,M,30-40,Low,Post-Graduate,Married,MI,Retirees,49306.87,2.25
C001623,M,40-50,Low,Graduate,Unknown,FL,Businessman,47712.31,4.63
C001624,M,50-60,High,Doctorate,Unknown,TX,Blue-collar,189160.84,1.67
C001625,F,40-50,High,Graduate,Married,CA,Blue-collar,167904.61,2.84
C001626,M,40-50,Med,Unknown,Single,IL,Businessman,65103.08,3.93
C001627,M,20-30,Low,Doctorate,Single,NY,Retirees,224985.92,1.27
C001628,M,30-40,Med,Post-Graduate,Unknown,CA,Blue-collar,132693.29,1.08
C001629,F,40-50,High,Post-Graduate,Married,MI,Govt,238276.74,2.81
C001630,M,40-50,Med,Doctorate,Married,IL,Blue-collar,55745.2,4.57
C001631,M,40-50,Low,Unknown,Married,TX,Blue-collar,229346.81,2.54
C001632,F,60+,High,Post-Graduate,Unknown,NY,Govt,46573.59,1.62
C001633,F,30-40,High,High School,Married,PA,Govt,61121.02,3.13
C001634,M,40-50,High,Unknown,Married,NY,Businessman,154386.41,2.31
C001635,F,20-30,Med,Uneducated,Unknown,NJ,Retirees,36301.63,4.11
C001636,M,40-50,Med,Unknown,Unknown,IL,Retirees,199585.7,2.87
C001637,F,30-40,Low,Unknown,Single,NJ,Govt,162204.23,4.83
C001638,F,40-50,Med,Graduate,Single,NY,Blue-collar,192257.86,3.65
C001639,M,50-60,High,Graduate,Single,NJ,Businessman,164708.7,2.08
C001640,F,50-60,Med,Post-Graduate,Married,IL,White-collar,187370.92,4.88
C001641,M,40-50,High,Uneducated,Married,MI,Blue-collar,198155.56,1.28
C001642,M,50-60,Med,Uneducated,Married,TX,Blue-collar,71174.07,3.92
C001643,F,40-50,Med,Post-Graduate,Single,NC,Selfemployed,164774.69,3.91
C001644,M,40-50,High,Uneducated,Married,TX,Selfemployed,142338.43,3.79
C001645,M,50-60,Low,High School,Married,MI,Businessman,44011.39,1.76
C001646,M,30-40,Med,Graduate,Unknown,NC,Businessman,90726.93,2.01
C001647,M,30-40,Low,Uneducated,Married,PA,Govt,79035.51,2.01
C001648,F,30-40,High,High School,Single,NJ,Selfemployed,44725.53,3.63
C001649,M,30-40,Low,Graduate,Unknown,MI,Businessman,166747.69,1.48
C001650,M,50-60,Med,Uneducated,Married,IL,Retirees,148777.49,1.09
C001651,M,30-40,High,High School,Single,TX,Blue-collar,56400.85,2.64
C001652,F,40-50,High,Post-Graduate,Unknown,IL,White-collar,28848.79,2.36
C001653,M,50-60,High,High School,Single,TX,Govt,213726.01,4.09
C001654,F,50-60,Med,Doctorate,Unknown,TX,Businessman,113333.53,2.25
C001655,F,40-50,Low,Doctorate,Married,MI,White-collar,180911.03,3.32
C001656,M,20-30,Low,Doctorate,Unknown,TX,Govt,119337.73,3.08
C001657,M,50-60,Med,Graduate,Unknown,CA,Businessman,85919.0,3.61
C001658,M,20-30,High,Uneducated,Married,NJ,Govt,174172.95,4.84
C001659,M,40-50,Med,Uneducated,Unknown,NY,Businessman,109495.58,2.48
C001660,F,40-50,High,Post-Graduate,Married,GA,Govt,44971.67,4.37
C001661,M,50-60,High,Post-Graduate,Married,GA,Govt,140302.67,3.23
C001662,F,30-40,Med,High School,Unknown,GA,Govt,53541.84,2.85
C001663,F,60+,Med,Graduate,Single,GA,Retirees,83427.23,4.77
C001664,M,50-60,High,High School,Unknown,NY,Businessman,124325.24,3.47
C001665,M,40-50,Med,Uneducated,Single,NJ,White-collar,23841.53,2.5
C001666,F,40-50,Med,Unknown,Married,TX,Businessman,40065.46,1.33
C001667,M,20-30,Med,Uneducated,Married,TX,White-collar,46952.98,1.12
C001668,M,30-40,High,Uneducated,Unknown,IL,Businessman,56168.19,2.64
C001669,M,40-50,Low,Doctorate,Married,FL,Businessman,248063.5,3.95
C001670,F,40-50,Low,High School,Unknown,GA,Blue-collar,155772.9,4.69
C001671,F,40-50,High,Uneducated,Single,PA,Selfemployed,36868.72,1.65
C001672,F,30-40,Med,Graduate,Single,PA,Retirees,34560.9,1.11
C001673,M,40-50,High,High School,Single,NC,White-collar,189784.39,2.75
C001674,F,50-60,High,Uneducated,Married,IL,Govt,158242.01,4.29
C001675,M,30-40,Med,High School,Unknown,TX,Businessman,29254.73,3.55
C001676,F,40-50,Med,Post-Graduate,Married,NJ,Selfemployed,222331.62,3.25
C001677,M,30-40,High,Uneducated,Unknown,FL,Selfemployed,199678.35,1.24
C001678,F,20-30,Low,High School,Single,IL,Selfemployed,214372.57,1.0
C001679,M,40-50,Low,Post-Graduate,Single,NJ,White-collar,29758.0,4.49
C001680,M,40-50,Med,Unknown,Single,CA,Govt,126125.03,2.15
C001681,F,40-50,Low,Post-Graduate,Married,PA,White-collar,98976.8,1.71
C001682,F,50-60,Med,Doctorate,Married,MI,Retirees,94179.33,2.03
C001683,M,30-40,Low,Unknown,Single,NY,White-collar,45869.55,4.18
C001684,M,50-60,High,Uneducated,Unknown,FL,Selfemployed,203772.54,2.01
C001685,F,50-60,High,High School,Married,PA,Selfemployed,133783.32,3.96
C001686,M,20-30,Low,High School,Single,MI,Govt,88620.26,4.43
C001687,M,20-30,Med,Unknown,Unknown,PA,Govt,232619.35,3.11
C001688,F,40-50,Med,Graduate,Single,NJ,Govt,128777.93,1.98
C001689,F,50-60,Med,Uneducated,Unknown,NY,Govt,73354.57,3.93
C001690,F,20-30,High,Doctorate,Unknown,NY,Businessman,232194.3,1.59
C001691,F,50-60,High,Graduate,Married,MI,Govt,119316.3,1.52
C001692,F,40-50,Med,High School,Married,NY,Govt,15146.61,2.49
C001693,F,20-30,Med,Unknown,Married,NY,Govt,191786.7,3.73
C001694,M,50-60,Low,Post-Graduate,Unknown,CA,Retirees,81963.34,1.43
C001695,F,40-50,Med,Doctorate,Single,NJ,White-collar,128469.82,4.0
C001696,M,40-50,Med,Graduate,Single,GA,Blue-collar,244150.41,2.49
C001697,F,30-40,Med,High School,Married,GA,Selfemployed,45711.07,1.67
C001698,M,40-50,Low,Unknown,Married,FL,White-collar,31394.58,3.76
C001699,M,30-40,High,Unknown,Unknown,CA,Businessman,202259.85,2.09
C001700,M,40-50,Med,Unknown,Unknown,CA,Retirees,33275.65,4.79
C001701,F,60+,Med,Unknown,Unknown,NC,Blue-collar,19604.32,3.74
C001702,F,40-50,Low,Uneducated,Unknown,NJ,Retirees,141338.29,1.65
C001703,F,50-60,High,Unknown,Married,TX,White-collar,241537.18,2.65
C001704,F,50-60,High,High School,Married,PA,Govt,50859.51,2.12
C001705,F,30-40,High,High School,Married,GA,Selfemployed,181690.85,2.63
C001706,F,50-60,High,Graduate,Married,CA,White-collar,189871.79,4.71
C001707,M,50-60,High,Graduate,Single,TX,Govt,113432.6,4.03
C001708,F,60+,High,Graduate,Single,NY,Businessman,26142.22,1.99
C001709,F,40-50,Low,Graduate,Unknown,GA,White-collar,233006.29,4.91
C001710,M,40-50,Low,Graduate,Unknown,FL,Selfemployed,160911.57,4.91
C001711,M,40-50,Med,Uneducated,Unknown,MI,Govt,115257.57,1.22
C001712,M,30-40,Med,Doctorate,Unknown,CA,Govt,166556.35,2.26
C001713,F,60+,High,High School,Unknown,FL,Selfemployed,103257.8,3.82
C001714,M,60+,Low,Graduate,Married,CA,Businessman,242075.57,4.36
C001715,M,40-50,High,Post-Graduate,Single,NJ,Govt,213350.9,4.72
C001716,F,20-30,Low,Graduate,Single,NC,Blue-collar,203842.79,4.91
C001717,F,40-50,Med,Unknown,Single,NY,Selfemployed,66075.72,3.24
C001718,M,30-40,Med,Uneducated,Unknown,IL,Blue-collar,241491.41,1.17
C001719,F,40-50,Med,Uneducated,Unknown,NJ,White-collar,50750.3,3.33
C001720,M,50-60,Med,Uneducated,Unknown,FL,Retirees,168743.06,3.85
C001721,F,60+,Low,High School,Unknown,NC,Businessman,158122.99,4.19
C001722,M,50-60,High,Graduate,Married,FL,Selfemployed,96909.34,4.32
C001723,M,40-50,Med,Graduate,Married,MI,Selfemployed,180596.31,3.29
C001724,M,40-50,Med,Post-Graduate,Unknown,NC,Govt,84180.13,2.77
C001725,M,50-60,Med,Unknown,Unknown,IL,Retirees,91247.95,2.95
C001726,F,40-50,Med,Graduate,Single,IL,Govt,190326.6,3.97
C001727,F,50-60,High,Unknown,Married,PA,Businessman,105360.71,4.96
C001728,F,50-60,High,High School,Married,CA,Businessman,48416.52,4.3
C001729,M,60+,High,Post-Graduate,Unknown,NY,Businessman,107126.39,2.58
C001730,F,30-40,Low,Post-Graduate,Unknown,FL,Retirees,20371.31,3.35
C001731,F,50-60,Med,Doctorate,Single,PA,Govt,115591.08,2.67
C001732,F,60+,High,Doctorate,Unknown,IL,Selfemployed,139143.03,2.66
C001733,M,40-50,High,High School,Married,CA,Blue-collar,177337.93,1.71
C001734,F,50-60,High,Unknown,Married,GA,White-collar,22977.26,3.06
C001735,M,50-60,High,Uneducated,Unknown,NY,Businessman,30208.46,1.37
C001736,M,30-40,Low,Doctorate,Unknown,NC,Selfemployed,201180.25,3.99
C001737,M,40-50,High,Uneducated,Single,IL,Businessman,165793.18,2.26
C001738,F,40-50,High,High School,Married,FL,Businessman,143636.46,2.19
C001739,F,20-30,Low,Post-Graduate,Unknown,NY,Retirees,236131.17,4.6
C001740,M,50-60,Low,Doctorate,Married,NC,White-collar,119353.65,2.66
C001741,M,50-60,High,Doctorate,Married,GA,Selfemployed,125021.68,2.69
C001742,F,30-40,High,Graduate,Married,IL,Businessman,204003.4,1.77
C001743,M,50-60,Low,Graduate,Married,IL,Govt,193816.35,1.6
C001744,M,20-30,High,High School,Unknown,PA,Selfemployed,151953.68,2.3
C001745,F,60+,Med,High School,Single,CA,Retirees,71437.54,1.65
C001746,M,30-40,Med,Unknown,Single,TX,Retirees,193598.35,1.26
C001747,M,30-40,Low,Graduate,Single,NJ,Blue-collar,25808.33,3.05
C001748,M,60+,Med,High School,Unknown,IL,Retirees,74820.73,1.72
C001749,F,30-40,Low,Post-Graduate,Single,PA,Selfemployed,129156.12,2.52
C001750,M,40-50,Low,High School,Unknown,MI,Govt,171620.76,4.67
C001751,M,50-60,High,High School,Single,NJ,Blue-collar,106865.27,4.46
C001752,M,40-50,Low,Graduate,Unknown,IL,Blue-collar,77809.43,2.83
C001753,M,50-60,High,Unknown,Unknown,TX,Blue-collar,135513.31,1.52
C001754,F,30-40,High,Uneducated,Unknown,FL,White-collar,15227.89,4.52
C001755,M,60+,Med,Doctorate,Unknown,FL,Govt,186514.99,4.15
C001756,F,30-40,High,Uneducated,Married,CA,Businessman,86910.1,1.22
C001757,F,30-40,Med,Doctorate,Unknown,CA,White-collar,83016.1,3.67
C001758,F,30-40,Low,Doctorate,Married,NY,Retirees,231250.71,1.48
C001759,F,20-30,Med,High School,Married,IL,Retirees,67519.54,4.4
C001760,M,50-60,High,Doctorate,Unknown,FL,Retirees,220340.95,2.47
C001761,F,60+,Med,Doctorate,Single,NJ,Selfemployed,122538.67,4.06
C001762,F,50-60,Med,Graduate,Married,PA,Businessman,48853.24,4.29
C001763,M,40-50,High,Unknown,Married,IL,White-collar,206594.56,4.67
C001764,F,40-50,High,Doctorate,Married,FL,Blue-collar,66361.55,3.52
C001765,M,50-60,High,Unknown,Married,NC,Selfemployed,61270.81,3.49
C001766,F,40-50,Low,Uneducated,Unknown,TX,Businessman,180350.38,1.65
C001767,F,50-60,High,High School,Married,FL,Businessman,106316.1,2.27
C001768,M,30-40,Low,Post-Graduate,Married,NJ,Selfemployed,134964.39,3.33
C001769,M,40-50,Med,Uneducated,Unknown,NY,Businessman,242149.33,4.98
C001770,M,50-60,Med,Unknown,Single,FL,White-collar,88342.36,1.79
C001771,M,40-50,Med,Unknown,Married,GA,White-collar,165187.33,2.58
C001772,F,40-50,High,Post-Graduate,Married,NJ,Retirees,179732.85,2.93
C001773,M,40-50,High,Uneducated,Single,GA,Govt,161222.67,3.75
C001774,F,60+,Med,Uneducated,Married,FL,Retirees,143220.06,2.99
C001775,F,60+,Low,Graduate,Single,NJ,White-collar,82649.6,4.61
C001776,F,50-60,Med,Graduate,Married,CA,Selfemployed,243537.16,1.56
